,Location,Lat,Lng,City,LocalizedNeighbourhood,Bathrooms,Bedrooms,Beds,Host_ID,isNewListing,isSuperhost,RoomType,SpaceType,isHomeOrServicedApartment,BasicNightPrice,Taxes,Total_Price
3268,Bengaluru,13.0311283915866,77.6632914782944,Bengaluru,Hormavu,4.0,4.0,4.0,276781914,False,True,Entire home/flat,Entire apartment,1,6913.53,1418.16,8331.69
3269,Bengaluru,13.01215,77.64567,Bengaluru,Kammanahalli,1.0,1.0,1.0,232048051,False,True,Entire home/flat,Entire apartment,1,3811.31,797.72,4609.03
3270,Bengaluru,13.02834,77.64151,Bengaluru,HBR Layout,2.0,2.0,2.0,242670319,False,True,Entire home/flat,Entire apartment,1,3456.77,709.08,4165.85
3271,Bengaluru,13.043198569230183,77.62326235026244,Bengaluru,Nagavara,3.0,3.0,3.0,587387871,False,True,Entire home/flat,Entire apartment,1,4165.85,797.72,4963.570000000001
3272,Bengaluru,13.02012,77.64046,Bengaluru,Kalyan Nagar,1.0,1.0,1.0,236606750,False,False,Entire home/flat,Entire apartment,1,2127.24,531.81,2659.0499999999997
3273,Bengaluru,13.05563422781904,77.60209218110998,Bengaluru,Hebbal Kempapura,2.0,2.0,2.0,232048051,False,True,Entire home/flat,Entire apartment,1,4254.48,886.35,5140.83
3274,Bengaluru,13.05731,77.60279,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,454978919,False,True,Entire home/flat,Entire apartment,1,5229.47,1240.89,6470.360000000001
3276,Bengaluru,12.90492,77.67579,Kasavanahalli,Bellandur,2.0,2.0,1.0,575510875,False,False,Entire home/flat,Entire apartment,1,2924.96,620.45,3545.41
3277,Bengaluru,12.96929,77.62635,Bengaluru,Ulsoor,1.5,1.0,1.0,257927670,False,False,Entire home/flat,Entire apartment,1,2127.24,443.18,2570.4199999999996
3278,Bengaluru,12.95872,77.64231,Bengaluru,Unknown-Bengaluru,2.0,1.0,2.0,96648701,True,False,Entire home/flat,Entire apartment,1,5229.47,1063.62,6293.09
3279,Bengaluru,12.98641215571694,77.58078553575238,Bengaluru,Seshadripuram,1.0,2.0,2.0,347841464,False,False,Entire home/flat,Entire apartment,1,4874.93,974.99,5849.92
3280,Bengaluru,12.93431,77.61813,Bengaluru,Koramangala,1.0,1.0,1.0,516619945,False,True,Entire home/flat,Entire apartment,1,2570.41,620.45,3190.8599999999997
3281,Bengaluru,12.900595956447416,77.64198291890152,Bengaluru,Unknown-Bengaluru,1.0,2.0,2.0,666454316,False,False,Entire home/flat,Entire apartment,1,3368.13,620.45,3988.58
3282,Bengaluru,12.8909294,77.5838739,Bengaluru,Unknown-Bengaluru,1.5,2.0,2.0,481772038,False,True,Entire home/flat,Entire apartment,1,3988.58,797.72,4786.3
3283,Bengaluru,12.890928469231437,77.58374344921266,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,481772038,False,True,Entire home/flat,Entire apartment,1,3013.59,620.45,3634.04
3284,Bengaluru,12.89071,77.58251,Bengaluru,Unknown-Bengaluru,1.0,1.0,3.0,277014016,False,True,Entire home/flat,Entire apartment,1,2924.96,620.45,3545.41
3285,Bengaluru,12.93388,77.63069,Bengaluru,Koramangala,1.0,1.0,1.0,25487024,False,False,Entire home/flat,Entire apartment,1,2924.96,709.08,3634.04
3286,Bengaluru,13.14058,77.56822,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,420216687,False,True,Entire home/flat,Entire cottage,1,4963.56,1240.89,6204.450000000001
3289,Bengaluru,13.0670543,77.73189579999999,Bengaluru,Unknown-Bengaluru,2.5,2.0,3.0,189333557,False,True,Entire home/flat,Entire home,1,2924.96,531.81,3456.77
3290,Bengaluru,13.107636,77.640435,Bengaluru,Unknown-Bengaluru,1.0,1.0,3.0,682290544,False,True,Entire home/flat,Entire home,1,3634.04,709.08,4343.12
3291,Bengaluru,13.1218376,77.6287079,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,442049548,False,False,Entire home/flat,Entire home,1,1418.16,265.91,1684.0700000000002
3292,Bengaluru,13.162127298740035,77.63302690501055,Bengaluru,Unknown-Bengaluru,2.0,1.0,1.0,683227221,False,True,Entire home/flat,Entire home,1,1772.7,354.54,2127.2400000000002
3293,Bengaluru,12.8748,77.55988,Bengaluru,Konankunte,2.0,3.0,3.0,533825893,False,True,Entire home/flat,Entire home,1,5672.64,1152.26,6824.900000000001
3294,Bengaluru,12.85355811210755,77.67417334020138,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,150725538,False,False,Entire home/flat,Entire home,1,1506.8,265.91,1772.71
3295,Bengaluru,12.853407891497062,77.67409469180122,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,150725538,False,False,Entire home/flat,Entire home,1,1418.16,265.91,1684.0700000000002
3296,Bengaluru,12.847067945486993,77.64274388551712,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,384535337,False,False,Entire home/flat,Entire home,1,1418.16,265.91,1684.0700000000002
3297,Bengaluru,12.847067041734013,77.6427177636154,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,384535337,False,False,Entire home/flat,Entire home,1,1418.16,265.91,1684.0700000000002
3298,Bengaluru,13.07907,77.55115,Bengaluru,Vidyaranyapura,2.0,2.0,2.0,130406556,False,True,Entire home/flat,Entire home,1,3368.13,620.45,3988.58
3299,Bengaluru,13.08719,77.5464,Bengaluru,Vidyaranyapura,2.5,2.0,2.0,101569734,False,False,Entire home/flat,Entire home,1,3899.94,797.72,4697.66
3300,Bengaluru,13.03175,77.50051,Bengaluru,Peenya,2.0,4.0,7.0,580302180,False,False,Entire home/flat,Entire home,1,4786.29,974.99,5761.28
3301,Bengaluru,12.941218591220863,77.56235917589834,Bengaluru,Basavanagudi,1.0,1.0,1.0,526026733,False,False,Entire home/flat,Entire home,1,1329.53,177.27,1506.8
3302,Bengaluru,12.973655940968383,77.5333657537636,Bengaluru,Vijaya Nagar,2.0,2.0,2.0,580556846,False,True,Entire home/flat,Entire home,1,4165.85,797.72,4963.570000000001
3303,Bengaluru,13.0201787,77.64774469999999,Bengaluru,Banaswadi,3.0,4.0,3.0,667719401,False,False,Entire home/flat,Entire home,1,2393.14,443.18,2836.3199999999997
3304,Bengaluru,13.04,77.63323,Bengaluru,HBR Layout,2.0,2.0,2.0,146749426,False,False,Entire home/flat,Entire home,1,3013.59,620.45,3634.04
3305,Bengaluru,13.0238933,77.6429149,Bengaluru,Kalyan Nagar,1.0,1.0,1.0,695231138,True,False,Entire home/flat,Entire home,1,3279.5,531.81,3811.31
3307,Bengaluru,13.02634,77.59181,Bengaluru,RT Nagar,1.0,1.0,2.0,385507741,False,True,Entire home/flat,Entire home,1,2038.61,0.0,2038.61
3308,Bengaluru,12.948374,77.703518,Bengaluru,Marattahalli,1.0,1.0,2.0,337886688,False,False,Entire home/flat,Entire home,1,1861.34,354.54,2215.88
3309,Bengaluru,12.97569,77.64351,Bengaluru,Indira Nagar,2.0,1.0,2.0,503522858,False,False,Entire home/flat,Entire home,1,3722.67,886.35,4609.02
3311,Bengaluru,12.921493536769196,77.5941938606736,Bengaluru,Unknown-Bengaluru,3.0,3.0,4.0,168896202,True,False,Entire home/flat,Entire home,1,7356.71,1240.89,8597.6
3312,Bengaluru,12.924915622540622,77.5982402292753,Bengaluru,Unknown-Bengaluru,3.5,4.0,3.0,512618729,True,False,Entire home/flat,Entire home,1,5584.01,886.35,6470.360000000001
3313,Bengaluru,12.881477,77.65252430000001,Bengaluru,Unknown-Bengaluru,3.0,3.0,3.0,688800465,False,False,Entire home/flat,Entire home,1,2215.88,354.54,2570.42
3314,Bengaluru,12.888148914481471,77.65752029577025,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,150725538,False,False,Entire home/flat,Entire home,1,1418.16,265.91,1684.0700000000002
3315,Bengaluru,12.895,77.63268,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,725900921,True,False,Entire home/flat,Entire home,1,1684.07,265.91,1949.98
3317,Bengaluru,12.85947,77.60731,Bengaluru,Unknown-Bengaluru,2.0,2.0,3.0,150725538,False,False,Entire home/flat,Entire home,1,1595.43,265.91,1861.3400000000001
3318,Bengaluru,12.8603175,77.6078789,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,563015835,False,False,Entire home/flat,Entire home,1,974.99,177.27,1152.26
3325,Bengaluru,13.144319,77.68442069999999,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,122293900,True,False,Entire home/flat,Entire rental unit,1,2481.78,620.45,3102.2300000000005
3326,Bengaluru,13.14359,77.68302,Bengaluru,Unknown-Bengaluru,2.0,2.0,1.0,417096206,False,False,Entire home/flat,Entire rental unit,1,3545.4,709.08,4254.4800000000005
3327,Bengaluru,13.01778,77.70765,Bengaluru,Krishnarajapura,1.0,1.0,1.0,260095724,False,True,Entire home/flat,Entire rental unit,1,1684.07,354.54,2038.61
3328,Bengaluru,13.01773,77.67127,Bengaluru,Ramamurthy Nagar,1.5,2.0,7.0,462346285,False,False,Entire home/flat,Entire rental unit,1,3013.59,620.45,3634.04
3329,Bengaluru,13.111509175285828,77.63621364746287,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,503539442,False,False,Entire home/flat,Entire rental unit,1,1506.8,265.91,1772.71
3330,Bengaluru,13.160320475594451,77.62750620612086,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,206015529,False,True,Entire home/flat,Entire rental unit,1,3279.5,620.45,3899.95
3331,Bengaluru,13.166325140172152,77.63379449881836,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,689005151,False,False,Entire home/flat,Entire rental unit,1,2570.41,531.81,3102.22
3332,Bengaluru,12.8626,77.56088,Bengaluru,Unknown-Bengaluru,1.0,2.0,3.0,460365451,False,False,Entire home/flat,Entire rental unit,1,3456.77,709.08,4165.85
3333,Bengaluru,12.9024012,77.7240609,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,395178951,False,False,Entire home/flat,Entire rental unit,1,1418.16,265.91,1684.0700000000002
3334,Bengaluru,12.9584823,77.7056738,Bengaluru,Marattahalli,2.0,2.0,2.0,95967467,False,False,Entire home/flat,Entire rental unit,1,6115.82,1240.89,7356.71
3335,Bengaluru,12.891275326926497,77.71872748161466,Bengaluru,Kodathi,1.0,1.0,1.0,375859919,False,False,Entire home/flat,Entire rental unit,1,1329.53,265.91,1595.44
3336,Bengaluru,12.891291014552491,77.71875430370481,Bengaluru,Kodathi,2.0,2.0,2.0,656063743,False,True,Entire home/flat,Entire rental unit,1,2127.24,443.18,2570.4199999999996
3337,Bengaluru,12.891646600478031,77.71870602394254,Bengaluru,Kodathi,1.0,1.0,1.0,656063743,False,True,Entire home/flat,Entire rental unit,1,1949.97,354.54,2304.51
3338,Bengaluru,12.8912991729595,77.71878706812286,Bengaluru,Kodathi,2.0,2.0,2.0,272351353,False,False,Entire home/flat,Entire rental unit,1,2836.32,443.18,3279.5
3339,Bengaluru,12.891306702177491,77.71873821045072,Bengaluru,Kodathi,2.0,2.0,2.0,656063743,False,True,Entire home/flat,Entire rental unit,1,2836.32,531.81,3368.13
3340,Bengaluru,12.85020125637264,77.65585328302485,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,558008244,False,True,Entire home/flat,Entire rental unit,1,2215.88,531.81,2747.69
3341,Bengaluru,12.848823,77.6501528,Bengaluru,Unknown-Bengaluru,1.0,1.0,3.0,537037501,False,True,Entire home/flat,Entire rental unit,1,2481.78,443.18,2924.96
3342,Bengaluru,12.85006,77.65474,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,374841663,False,False,Entire home/flat,Entire rental unit,1,1506.8,265.91,1772.71
3343,Bengaluru,13.100535191323456,77.57125353190327,Bengaluru,Yelahnaka New Town,2.0,2.0,2.0,655374570,False,False,Entire home/flat,Entire rental unit,1,3102.23,620.45,3722.6800000000003
3344,Bengaluru,13.048155776123936,77.57523208146698,Bengaluru,Unknown-Bengaluru,2.0,2.0,2.0,410141895,False,True,Entire home/flat,Entire rental unit,1,3545.4,709.08,4254.4800000000005
3345,Bengaluru,13.00955,77.56827,Bengaluru,Malleswaram,1.0,1.0,1.0,131892726,False,True,Entire home/flat,Entire rental unit,1,3456.77,709.08,4165.85
3346,Bengaluru,13.00442,77.57656,Bengaluru,Malleswaram,3.0,3.0,3.0,174554607,False,False,Entire home/flat,Entire rental unit,1,6558.99,1329.53,7888.5199999999995
3347,Bengaluru,12.993575115992549,77.53800061479814,Bengaluru,Basaveshwara Nagar,1.0,2.0,3.0,665208297,False,True,Entire home/flat,Entire rental unit,1,2304.51,443.18,2747.69
3348,Bengaluru,12.998941637446872,77.57082905002251,Bengaluru,Malleswaram,2.0,2.0,2.0,671791574,False,False,Entire home/flat,Entire rental unit,1,2836.32,531.81,3368.13
3349,Bengaluru,13.0834281,77.64334579999999,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,384676132,False,True,Entire home/flat,Entire rental unit,1,4786.29,974.99,5761.28
3351,Bengaluru,13.06131,77.63367,Bengaluru,Narayanpur,2.0,2.0,2.0,130099095,False,False,Entire home/flat,Entire rental unit,1,2038.61,443.18,2481.79
3352,Bengaluru,13.073260478145926,77.62733023613691,Bengaluru,Unknown-Bengaluru,2.0,1.0,0.0,45496004,False,True,Entire home/flat,Entire rental unit,1,2481.78,443.18,2924.96
3353,Bengaluru,13.055829787689651,77.62650322241059,Bengaluru,Rachanahalli Nagavara,2.0,2.0,2.0,587196383,False,False,Entire home/flat,Entire rental unit,1,4520.39,886.35,5406.740000000001
3354,Bengaluru,13.06214,77.62374,Bengaluru,Rachanahalli Nagavara,3.0,3.0,0.0,512796892,False,False,Entire home/flat,Entire rental unit,1,4963.56,974.99,5938.55
3355,Bengaluru,13.02667,77.65335,Bengaluru,Hormavu,3.0,3.0,3.0,597692717,False,True,Entire home/flat,Entire rental unit,1,4874.93,974.99,5849.92
3356,Bengaluru,13.002,77.6349,Bengaluru,Cooke Town,2.0,2.0,2.0,428771853,False,True,Entire home/flat,Entire rental unit,1,2836.32,531.81,3368.13
3357,Bengaluru,13.0047503,77.6265734,Bengaluru,Cooke Town,3.0,3.0,1.0,187416391,True,False,Entire home/flat,Entire rental unit,1,6913.53,1152.26,8065.79
3358,Bengaluru,13.052650456664612,77.61244238227846,Bengaluru,Hebbal Kempapura,1.0,1.0,2.0,54999923,False,False,Entire home/flat,Entire rental unit,1,1240.89,265.91,1506.8000000000002
3359,Bengaluru,13.044099,77.619285,Bengaluru,Nagavara,1.0,1.0,1.0,672895789,False,False,Entire home/flat,Entire rental unit,1,1329.53,265.91,1595.44
3361,Bengaluru,12.979542941902316,77.73735951108398,Bengaluru,Unknown-Bengaluru,1.0,1.0,3.0,720833209,True,False,Entire home/flat,Entire rental unit,1,1063.62,177.27,1240.8899999999999
3362,Bengaluru,12.976449195147312,77.743846323977,Bengaluru,Whitefield,1.0,1.0,1.0,558008244,False,True,Entire home/flat,Entire rental unit,1,2481.78,620.45,3102.2300000000005
3363,Bengaluru,12.974643857749085,77.74527813444165,Bengaluru,Whitefield,1.0,1.0,1.0,538018965,False,False,Entire home/flat,Entire rental unit,1,1684.07,354.54,2038.61
3364,Bengaluru,12.965817818756127,77.73218742019229,Bengaluru,Whitefield,1.0,1.0,1.0,118925263,False,False,Entire home/flat,Entire rental unit,1,2481.78,620.45,3102.2300000000005
3365,Bengaluru,12.90825,77.68123,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,698666807,False,True,Entire home/flat,Entire rental unit,1,3279.5,620.45,3899.95
3366,Bengaluru,12.905604227809102,77.6767388272715,Kasavanahalli,Kasavanahalli,1.0,1.0,1.0,450418780,False,False,Entire home/flat,Entire rental unit,1,3102.23,620.45,3722.6800000000003
3367,Bengaluru,12.92414,77.67335,Bengaluru,Bellandur,1.0,1.0,3.0,217724571,False,False,Entire home/flat,Entire rental unit,1,1772.7,2127.24,3899.9399999999996
3368,Bengaluru,12.849238,77.672006,Bengaluru,Bangalore,3.0,4.0,4.0,374400017,False,False,Entire home/flat,Entire rental unit,1,5761.28,1152.26,6913.54
3369,Bengaluru,12.996343,77.659538,Bengaluru,Benniganahalli,2.0,2.0,2.0,416646457,False,True,Entire home/flat,Entire rental unit,1,2570.41,531.81,3102.22
3370,Bengaluru,12.974866997765943,77.6503715501556,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,29983056,False,False,Entire home/flat,Entire rental unit,1,2747.68,531.81,3279.49
3375,Bengaluru,12.965470990640515,77.64220484543206,Bengaluru,New Tippasandra,1.0,1.0,1.0,4126940,False,True,Entire home/flat,Entire rental unit,1,2924.96,531.81,3456.77
3376,Bengaluru,12.968818667602704,77.62568805366755,Bengaluru,Ulsoor,1.0,1.0,1.0,432962400,False,False,Entire home/flat,Entire rental unit,1,2304.51,443.18,2747.69
3377,Bengaluru,12.91604,77.64493,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,700471236,True,False,Entire home/flat,Entire rental unit,1,3102.23,620.45,3722.6800000000003
3378,Bengaluru,12.905719216839572,77.64913502072903,Bengaluru,HSR Layout,1.0,1.0,1.0,674584012,False,True,Entire home/flat,Entire rental unit,1,1772.7,354.54,2127.2400000000002
3379,Bengaluru,12.90675,77.65001,Bengaluru,HSR Layout,1.0,1.0,1.0,385548677,False,False,Entire home/flat,Entire rental unit,1,1772.7,354.54,2127.2400000000002
3380,Bengaluru,12.91056,77.65002,Bengaluru,HSR Layout,1.0,1.0,1.0,490944017,False,False,Entire home/flat,Entire rental unit,1,1949.97,354.54,2304.51
3381,Bengaluru,12.90915,77.65046,Bengaluru,HSR Layout,1.0,1.0,2.0,470961796,False,False,Entire home/flat,Entire rental unit,1,1418.16,265.91,1684.0700000000002
3382,Bengaluru,12.90491,77.65061,Bengaluru,HSR Layout,1.0,1.0,1.0,385548677,False,False,Entire home/flat,Entire rental unit,1,1861.34,354.54,2215.88
3383,Bengaluru,12.90561111886744,77.64816999435425,Bengaluru,HSR Layout,1.0,1.0,1.0,496232310,False,False,Entire home/flat,Entire rental unit,1,2127.24,443.18,2570.4199999999996
3384,Bengaluru,12.910148863210283,77.64976316371613,Bengaluru,HSR Layout,1.0,1.0,1.0,496232310,False,False,Entire home/flat,Entire rental unit,1,2924.96,620.45,3545.41
3385,Bengaluru,12.91231,77.64874,Bengaluru,HSR Layout,1.0,1.0,1.0,516619945,False,True,Entire home/flat,Entire rental unit,1,2924.96,709.08,3634.04
3386,Bengaluru,12.99823,77.61625,Bengaluru,Pulikeshi Nagar,2.0,2.0,2.0,126143315,False,False,Entire home/flat,Entire rental unit,1,4254.48,886.35,5140.83
3387,Bengaluru,12.95797,77.60289,Bengaluru,Shanti Nagar,2.0,2.0,2.0,183048784,False,True,Entire home/flat,Entire rental unit,1,5849.91,1152.26,7002.17
3389,Bengaluru,12.93334,77.619,Bengaluru,Koramangala,1.0,1.0,1.0,237156218,False,True,Entire home/flat,Entire rental unit,1,2747.68,620.45,3368.13
3390,Bengaluru,12.92683,77.6,Bengaluru,Jaya Nagar,2.0,2.0,2.0,341490749,False,True,Entire home/flat,Entire rental unit,1,5584.01,1152.26,6736.27
3391,Bengaluru,12.947597941749033,77.59724276673212,Bengaluru,Mavalli,2.0,2.0,3.0,593066434,False,False,Entire home/flat,Entire rental unit,1,3456.77,797.72,4254.49
3392,Bengaluru,12.927517935835812,77.58363749037662,Bengaluru,Jaya Nagar,2.0,2.0,2.0,20600078,False,False,Entire home/flat,Entire rental unit,1,4254.48,886.35,5140.83
3393,Bengaluru,12.90705,77.59145,Bengaluru,JP Nagar,1.0,2.0,2.0,258154240,False,False,Entire home/flat,Entire rental unit,1,3102.23,620.45,3722.6800000000003
3394,Bengaluru,12.90563,77.59268,Bengaluru,JP Nagar,1.0,1.0,1.0,258154240,False,False,Entire home/flat,Entire rental unit,1,2304.51,443.18,2747.69
3395,Bengaluru,12.892606155314072,77.65674736350775,Bengaluru,Bellandur,1.0,1.0,1.0,225752456,False,False,Entire home/flat,Entire rental unit,1,3190.86,620.45,3811.3100000000004
3396,Bengaluru,12.879213145663368,77.65975947594909,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,150725538,False,False,Entire home/flat,Entire rental unit,1,1240.89,265.91,1506.8000000000002
3397,Bengaluru,12.891929093363675,77.6555767063087,Bengaluru,Bellandur,2.0,2.0,2.0,518854737,False,True,Entire home/flat,Entire rental unit,1,3279.5,620.45,3899.95
3398,Bengaluru,12.888176670985684,77.65753398256288,Bengaluru,Unknown-Bengaluru,1.0,1.0,2.0,150725538,True,False,Entire home/flat,Entire rental unit,1,1418.16,265.91,1684.0700000000002
3399,Bengaluru,12.85177586818797,77.6561018075469,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,558008244,False,True,Entire home/flat,Entire rental unit,1,1506.8,354.54,1861.34
3400,Bengaluru,12.8716188428593,77.65449886830788,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,150725538,True,False,Entire home/flat,Entire rental unit,1,1329.53,265.91,1595.44
3402,Bengaluru,12.88388610242236,77.59456414751823,Bengaluru,Unknown-Bengaluru,1.0,1.0,1.0,550441525,False,False,Entire home/flat,Entire rental unit,1,1772.7,354.54,2127.2400000000002
3403,Bengaluru,12.86716226520082,77.5831717883606,Bengaluru,Gottigere,1.0,1.0,1.0,486972755,False,True,Entire home/flat,Entire rental unit,1,2127.24,443.18,2570.4199999999996
3404,Bengaluru,12.964165355583315,77.7313815372651,Bengaluru,Whitefield,1.0,1.0,1.0,118925263,False,False,Entire home/flat,Entire rental unit,1,2570.41,620.45,3190.8599999999997
3405,Bengaluru,12.96312,77.73077,Bengaluru,Whitefield,2.0,2.0,2.0,118925263,False,False,Entire home/flat,Entire rental unit,1,3811.31,886.35,4697.66
3407,Bengaluru,12.96303,77.70997,Bengaluru,Marattahalli,1.0,1.0,1.0,251325447,False,False,Entire home/flat,Entire rental unit,1,1418.16,265.91,1684.0700000000002
3408,Bengaluru,12.954071211213304,77.71896857768297,Bengaluru,Whitefield,1.0,1.0,1.0,103169867,False,False,Entire home/flat,Entire rental unit,1,1329.53,265.91,1595.44
3409,Bengaluru,12.92869,77.63721,Bengaluru,Chalagatta,1.0,1.0,1.0,237156218,False,True,Entire home/flat,Entire rental unit,1,2127.24,531.81,2659.0499999999997
3410,Bengaluru,12.92915,77.63802,Bengaluru,Chalagatta,1.0,1.0,1.0,21687774,False,False,Entire home/flat,Entire rental unit,1,2215.88,443.18,2659.06
3411,Bengaluru,12.93001,77.63892,Bengaluru,Chalagatta,1.0,1.0,1.0,21687774,False,False,Entire home/flat,Entire rental unit,1,2215.88,443.18,2659.06
3412,Bengaluru,12.92944,77.63829,Bengaluru,Chalagatta,1.0,1.0,1.0,21687774,False,False,Entire home/flat,Entire rental unit,1,2215.88,443.18,2659.06
3413,Bengaluru,12.939278777049845,77.62991655617952,Bengaluru,Koramangala,2.0,2.0,3.0,322110286,False,False,Entire home/flat,Entire rental unit,1,5406.74,1063.62,6470.36
